_id,description,enDescription,course_name,professor,courseObj.lectureLanguage,courseObj.typeOfCredit,label
630cf1bd40e337e60fce0b13,希望有些東西(如視訊課程連結、期末考音樂)還是可以同步公布到moodle會比較方便~ 感覺每周要交作業(運動影片或報告)，還有個人期末考舞蹈要練習(沒有適當環境、團練變成個人練的感覺還是有差)，負擔稍大一些,"I hope that some things (such as video course links, final exam music) can be published on moodle at the same time. It will be more convenient~ I feel that homework (exercise videos or reports) needs to be handed in every week, and personal final exam dances need to be practiced (without a suitable environment, group practice The feeling of becoming an individual practice is still not good), the burden is a little bigger",290,217,0,1,0.0003864169120788574
630cf1bd40e337e60fce0aea,棒,Great,210,212,0,3,0.9998630285263062
630cf1bd40e337e60fce09b8,Overall it was a great course! The only thing that I suggest is to give more instructions on the preview test. I'd like to share more opinions but cant because of the word limitation,Overall it was a great course! The only thing that I suggest is to give more instructions on the preview test. I'd like to share more opinions but cant because of the word limitation  ,497,696,3,1,0.012419581413269043
630cf1bc40e337e60fce0998,引領我們思考 但思考後可以幹麻？,"It leads us to think, but after thinking, can we be numb?",779,695,0,1,0.00997692346572876
630cf1bd40e337e60fce09ba,Thank you professor that give me a lots space and patience for my poor English. I do really love this OB class,Thank you professor that give me a lots space and patience for my poor English. I do really love this OB class,497,696,3,1,0.9991925358772278
630cf1bc40e337e60fce0993,我能夠很好的運用課堂上學到的知識,I can make good use of the knowledge I have learned in class,779,695,0,1,0.9989446997642517
630cf1bd40e337e60fce09b7,This has been the most fun class I had this semester! I enjoyed interacting with the students and with you! I also appreciate your extensive instructions on how we can deliver good work.,This has been the most fun class I had this semester! I enjoyed interacting with the students and with you! I also appreciate your extensive instructions on how we can deliver good work.,497,696,3,1,0.9998737573623657
630cf1bd40e337e60fce09ae,老師很好,the teacher is very good,21,197,0,1,0.999862790107727
630cf1bd40e337e60fce09cf,老師對課程安排妥善，很喜歡老師在授課時提及自身經驗，去跟課程內容作融合。,"The teacher arranges the courses well, and I like the teacher to mention his own experience in the lectures to integrate with the course content.",262,199,0,1,0.999538779258728
630cf1bd40e337e60fce09dc,老師教的很詳細，教學也常帶入示範條款或引用法條細講之，非常助於學校~謝謝老師這學期的教導，每週往返北中辛苦您了,"The teacher teaches in great detail, and the teaching often includes model clauses or cites the law in detail, which is very helpful to the school~ Thank you teacher for teaching this semester. It is hard work for you to go to and from Beizhong every week",853,697,0,1,0.9992153644561768
630cf1bd40e337e60fce09fa,這堂課每周都會有課堂作業（上課完成）並前半由老師授課，後半為同學報告。我覺得老師在跟同學的互動上很不錯，會適時地和我們對話，使上課變有趣；不過，上課的小組討論時常要臨時上台分享，因為還不太懂內容，常會為了思考等等怎麼報告，而無法專心上課，覺得這個部分可以微調形式～但還是謝謝老師的用心安排教學，辛苦了。,"This class will have classroom assignments (completed in class) every week, and the first half will be taught by the teacher, and the second half will be reported to the students. I think the teacher is very good at interacting with the students, he will talk to us in a timely manner, making the class more interesting; however, the group discussion in the class often has to be temporarily shared on stage, because I don’t understand the content very well, and I often report for thinking and so on , and can't concentrate on class, I think this part can be fine-tuned~ But thank you teacher for arranging the teaching carefully, it's hard work.",590,698,0,1,0.9898492097854614
630cf1bd40e337e60fce09d7,老師很親切，問問題都會很有耐心很仔細地回答，還會跟我們分享日本的保險實務，很開心可以修到老師的課，謝謝老師這一學期的教導！,"The teacher is very kind, and will answer questions patiently and carefully. He will also share with us the insurance practice in Japan. I am very happy to be able to take the teacher's class. Thank you teacher for teaching this semester!",853,697,0,1,0.99985671043396
630cf1bd40e337e60fce09b0,很喜歡老師的課！謝謝老師的用心！,I like the teacher's class very much! Thank you teacher for your hard work!,21,197,0,1,0.9998335838317871
630cf1bd40e337e60fce09ab,老師在課本之外尚能補充、更新更多學術資訊，且教學氛圍包容、風趣，是每周會令人期待的課程,"The teacher can supplement and update more academic information in addition to the textbook, and the teaching atmosphere is inclusive and interesting, which is an exciting course every week",21,197,0,1,0.9998146891593933
630cf1bd40e337e60fce09d1,遠距後遇到雨天不太容易找到場地拍影片,It is not easy to find a place to shoot videos in rainy days after a long distance,262,199,0,1,0.0014769434928894043
630cf1bd40e337e60fce09f8,老師人很好推推,The teacher is very good at pushing,590,698,0,1,0.9997082352638245
630cf1bd40e337e60fce09e3,看老師上課賞心悅目,Watching the teacher teach is pleasing to the eye,855,194,0,3,0.9998742341995239
630cf1bd40e337e60fce09b3,thank for coming to NCCU teaching!,Thank you for coming to NCCU teaching!,497,696,3,1,0.9997734427452087
630cf1bc40e337e60fce0990,老師人很好,The teacher is very nice,779,695,0,1,0.999834418296814
630cf1bd40e337e60fce09b2,The class was really interesting and learned many knowledges without pressure. Pro.Eunae you are an excellent teacher,The class was really interesting and learned many knowledges without pressure. Pro.Eunae you are an excellent teacher,497,696,3,1,0.9996881484985352
630cf1bd40e337e60fce09e8,斌妤老師上課滿活潑有趣的，也會視同學狀況去調整課堂之作業內容。,"Teacher Bin Yu is very lively and interesting in class, and will also adjust the homework content in class according to the situation of students.",854,699,0,1,0.9997220635414124
630cf1bc40e337e60fce0991,我好愛上老師的課！很輕鬆，也學得到很多知識！,I love my teacher's class so much! It's easy and you can learn a lot!,779,695,0,1,0.9998737573623657
630cf1bd40e337e60fce09f6,老師上課很有趣～課堂作業也都會給提示，不會太難～整體的loading也不會太重！很喜歡老師的課！可惜最後遠距無法上到實體課，覺得有點可惜～,"The teacher's class is very interesting ~ the classwork will also give hints, it will not be too difficult ~ the overall loading will not be too heavy! I like the teacher's class very much! It's a pity that I couldn't get to the physical class in the end, and I feel a little pity~",590,698,0,1,0.997515082359314
630cf1bd40e337e60fce09d2,老師十分用心備課，上課時也非常有耐心教導同學，跟不上的地方也會特別提醒同學要怎麼跳得更好，以及老師非常注重準時上課及準時下課!,"The teacher prepares the lessons very carefully, and is very patient in teaching the students during the class. If they can't keep up, they will remind the students how to dance better, and the teacher pays great attention to punctual class attendance and punctual end of class!",262,199,0,1,0.9994088411331177
